,ligand_pose,logits
27378,021_1455_22415_0,0.00327733
27379,021_2758_25555_0,0.0012588786
27380,019_2215_17355_0,0.0004439669
27381,032_238_14819_0,0.006492882
27382,020_787_19441_0,0.013846709
27383,031_400_3344_0,0.013582782
27384,020_3806_25109_0,0.0015267287
27385,021_656_19379_0,0.0012765726
27386,020_1046_10242_0,0.0034950369
27387,022_1147_8557_0,9.150656e-05
27388,031_470_5118_0,0.6286127
27389,021_2725_15858_0,0.007169533
27390,018_1486_16862_0,0.024399664
27391,035_91_17897_0,0.0067489743
27392,021_2621_27416_0,0.01598302
27393,018_32_25887_0,0.0008662352
27394,021_2808_28818_0,0.00017745503
27395,022_1023_20734_0,0.033288427
27396,032_614_28962_0,0.00024315565
27397,018_1110_9861_0,0.0063975225
27398,022_968_1755_0,0.18351874
27399,019_488_27533_0,0.020657524
27400,023_486_12596_0,0.00036674194
27401,024_35_13206_0,0.14078684
27402,021_444_18168_0,0.0009371192
27403,038_77_9691_0,0.0017602678
27404,022_1277_5165_0,0.058201503
27405,010_79_6733_0,0.023788428
27406,031_76_19301_0,4.4644515e-09
27407,021_2469_15785_0,0.013550131
27408,019_836_27541_0,0.008901055
27409,020_4222_9636_0,0.05890246
27410,018_292_6372_0,0.025774576
27411,023_750_15649_0,0.02778596
27412,022_469_3461_0,0.7432672
27413,027_74_13807_0,0.029786676
27414,020_3594_23369_0,0.01539132
27415,020_2212_9284_0,0.004684663
27416,020_1795_20389_0,0.023148315
27417,019_1845_27977_0,0.0039130687
27418,023_356_23452_0,0.049345054
27419,022_865_212_0,0.6450606
27420,020_3221_4370_0,0.0011248903
27421,021_2149_9562_0,0.002085863
27422,020_2027_26349_0,0.0068408544
27423,021_1286_2864_0,0.029832065
27424,019_1392_13098_0,0.0018707241
27425,020_3449_19313_0,0.0053274147
27426,020_3567_18697_0,0.004478212
27427,020_836_6344_0,0.0054964037
27428,018_1186_12301_0,0.002773188
27429,021_73_17133_0,0.0010815278
27430,032_704_3216_0,0.007792671
27431,031_129_25719_0,0.009585213
27432,035_20_9531_0,0.014719815
27433,019_1561_13177_0,0.003863782
27434,019_985_18621_0,0.02094745
27435,006_9_3853_0,0.08713609
27436,018_1130_25103_0,0.010420079
27437,005_52_3069_0,0.047196023
27438,022_867_8031_0,0.2262639
27439,026_87_4504_0,0.00443582
27440,031_312_14788_0,0.05598451
27441,019_480_24294_0,0.0038255302
27442,021_2561_5856_0,0.028234316
27443,021_2452_14220_0,0.0010149799
27444,026_45_20527_0,0.10438532
27445,020_422_10050_0,0.0115584545
27446,018_38_19789_0,0.027024683
27447,031_336_9437_0,4.8651927e-10
27448,022_444_1184_0,0.010098797
27449,019_1321_6324_0,0.0054487633
27450,021_733_5796_0,0.005374829
27451,019_1736_23950_0,0.007943494
27452,010_77_17314_0,0.0019641605
27453,027_66_8929_0,0.019871822
27454,022_124_11932_0,0.011778087
27455,024_15_16995_0,0.005832792
27456,019_1453_7191_0,0.00074257544
27457,023_606_24375_0,0.00034386074
27458,003_50_11270_0,0.008442616
27459,024_87_10082_0,0.009241457
27460,022_1597_22805_0,0.0022508877
27461,022_973_28512_0,0.003188546
27462,019_331_19526_0,0.0003571151
27463,006_33_1757_0,0.56570464
27464,023_1394_28458_0,0.0019061965
27465,017_30_16458_0,0.0020238236
27466,018_1419_5220_0,0.0044906526
27467,019_94_9180_0,0.01271204
27468,004_38_1261_0,0.6416728
27469,020_1803_2760_0,0.58638614
27470,020_3736_8039_0,0.06802139
27471,031_96_17010_0,0.000531221
27472,021_1799_22436_0,0.011631695
27473,019_456_14520_0,0.014453897
27474,018_740_11686_0,0.0501771
27475,024_78_11337_0,0.0056788316
27476,022_1446_4447_0,0.049826123
27477,026_24_16801_0,0.0065395553
27478,018_243_13907_0,0.0095587
27479,019_161_28278_0,0.0044115055
27480,020_4006_19290_0,0.010236574
27481,020_3850_13721_0,0.00044662395
27482,023_728_13759_0,0.0012214186
27483,022_300_3615_0,0.07787719
27484,020_2935_24581_0,0.04441285
27485,020_1694_3056_0,0.020543605
27486,019_1604_12305_0,0.00835351
27487,020_188_22884_0,0.0021661792
27488,013_18_10431_0,0.0012369298
27489,023_383_10169_0,0.001992043
27490,020_1793_9842_0,0.16184263
27491,012_49_19023_0,0.0058786795
27492,020_3536_24520_0,0.0014058622
27493,022_578_4855_0,0.8667658
27494,019_1294_17636_0,0.0013486723
27495,020_2256_8381_0,0.07203292
27496,009_48_12873_0,0.021913039
27497,020_2224_7403_0,0.0021231996
27498,021_1813_23485_0,0.0022056398
27499,020_1117_1335_0,0.14402255
27500,023_1491_24788_0,0.015041995
27501,018_970_17861_0,0.005012296
27502,020_3800_27360_0,0.011863995
27503,020_895_12893_0,0.008545329
27504,021_2267_2586_0,0.32145065
27505,021_2753_13410_0,0.027221724
27506,018_985_27587_0,0.0039103674
27507,020_2081_22969_0,0.017046979
27508,020_452_1319_0,0.025033936
27509,018_990_19054_0,0.009162659
27510,019_694_24647_0,0.0053882846
27511,032_207_5603_0,0.021799827
27512,018_431_734_0,0.57346255
27513,022_1785_74_0,0.18755938
27514,013_47_13527_0,0.006059834
27515,018_1022_23152_0,0.1330781
27516,025_39_7313_0,0.021731107
27517,018_1186_22750_0,0.005415515
27518,018_1486_58_0,0.3443695
27519,020_1278_27189_0,5.2335152e-05
27520,013_16_3644_0,0.038802817
27521,018_220_6209_0,0.0042134826
27522,020_3000_20992_0,0.007836082
27523,021_1149_19639_0,0.0477873
27524,031_358_6081_0,0.00086846075
27525,020_4594_9517_0,0.15247306
27526,017_47_27388_0,0.009529243
27527,020_2566_16366_0,0.0022442474
27528,018_446_8165_0,0.6177455
27529,028_30_25322_0,0.003020988
27530,023_1596_10328_0,0.014026616
27531,029_137_28661_0,0.033503216
27532,019_43_27445_0,0.009552648
27533,020_805_10957_0,0.020295069
27534,020_4398_14989_0,0.021104533
27535,020_1904_20439_0,0.027996443
27536,021_2370_7412_0,0.06312923
27537,021_813_9427_0,0.07089622
27538,020_1506_8939_0,0.019854251
27539,021_1378_20676_0,0.05582938
27540,019_1136_8296_0,0.013565915
27541,019_998_16221_0,0.0012469569
27542,020_1134_789_0,0.071061425
27543,020_21_7054_0,0.14720494
27544,020_1985_21473_0,0.00029472297
27545,019_162_18216_0,0.068564735
27546,021_2786_27010_0,0.0006640133
27547,023_1002_21807_0,0.02422658
27548,020_4903_27860_0,0.015924212
27549,021_1166_16037_0,0.0030613323
27550,022_316_5003_0,0.17208886
27551,019_603_25899_0,0.005365558
27552,018_499_3739_0,0.0035306127
27553,021_2155_16199_0,0.0010060838
27554,032_413_4733_0,0.00096128805
27555,036_48_19927_0,0.0040493314
27556,019_1510_6421_0,0.0005719837
27557,020_2872_6247_0,0.28405595
27558,023_1584_18278_0,0.0017319517
27559,020_3634_20029_0,0.034363043
27560,"|&1:18,22,r|""	027_72_15810_0",0.016462352
27561,019_106_18256_0,0.0038137424
27562,029_75_7029_0,0.023146236
27563,018_70_1400_0,0.2072838
27564,020_4541_15937_0,0.039986953
27565,022_1279_851_0,0.4081554
27566,023_1773_6898_0,0.013859778
27567,031_172_1668_0,0.019597309
27568,031_120_887_0,0.1010154
27569,020_2722_8366_0,0.10935067
27570,020_46_19818_0,0.0044226423
27571,020_2950_21300_0,0.019463189
27572,022_349_327_0,0.32855436
27573,020_1851_20438_0,0.0029111041
27574,019_2048_18746_0,0.0009197688
27575,021_2491_28635_0,0.077145904
27576,019_1714_9975_0,0.0075395443
27577,031_407_15650_0,0.0145889595
27578,018_273_1503_0,0.025001984
27579,019_1501_11818_0,0.0018493483
27580,018_820_17222_0,0.0030756078
27581,023_1254_12880_0,0.027061028
27582,021_2884_13761_0,0.018586846
27583,018_1166_17199_0,0.08057588
27584,018_1380_13925_0,0.004669781
27585,021_1660_21176_0,0.0017916679
27586,014_17_27801_0,0.5976031
27587,021_3141_20076_0,0.02636255
27588,020_4717_9951_0,0.021595405
27589,020_4718_2381_0,0.0098677715
27590,018_990_216_0,0.052455198
27591,005_23_24401_0,0.31912953
27592,021_234_10517_0,0.13268998
27593,019_1696_17140_0,0.00513908
27594,019_1430_16994_0,0.0023105138
27595,031_413_1206_0,0.0041300124
27596,022_1600_2961_0,0.006248385
27597,041_15_8220_0,0.004501187
27598,019_2081_12401_0,0.0010575097
27599,041_50_634_0,0.1243906
27600,006_21_13792_0,0.1310812
27601,019_1247_11756_0,0.063898176
27602,033_52_280_0,0.0004918189
27603,021_1089_23503_0,0.0004102227
27604,019_445_20889_0,0.0036628875
27605,021_20_6582_0,0.0034594084
27606,023_404_16936_0,0.008495121
27607,022_1627_4241_0,0.010982105
27608,020_35_9774_0,0.008132798
27609,022_1659_218_0,0.2527404
27610,023_699_12876_0,0.0105217565
27611,014_6_25655_0,0.047844715
27612,021_814_4343_0,0.097512655
27613,040_38_5914_0,0.2277001
27614,009_32_12567_0,0.0021682025
27615,020_136_28229_0,0.006496282
27616,005_39_21806_0,0.0039989008
27617,"|&1:12,14,r|""	025_83_11935_0",0.14239793
27618,019_1054_14291_0,0.06678917
27619,023_1010_12573_0,0.046436712
27620,021_1744_10662_0,0.00075732
27621,020_366_27791_0,0.0028246036
27622,020_1488_11892_0,0.098609224
27623,021_1757_28158_0,0.0027027617
27624,021_1858_14192_0,0.012433243
27625,036_70_19530_0,0.0042771366
27626,032_628_28110_0,0.0002880844
27627,018_1495_25741_0,0.001566387
27628,023_1606_20033_0,0.00177417
27629,020_2252_27821_0,0.00077843684
27630,018_847_25287_0,0.012187155
27631,006_26_3766_0,0.034880135
27632,019_1613_22257_0,0.0069491244
27633,023_87_8521_0,0.07056952
27634,019_316_9692_0,0.0065976926
27635,020_3412_5722_0,0.005908234
27636,032_335_28558_0,0.016982699
27637,020_1169_24609_0,0.026624892
27638,021_612_27635_0,0.010218272
27639,020_11_20843_0,0.016948963
27640,019_1506_6385_0,0.00788307
27641,018_1090_11210_0,0.011497608
27642,010_40_26101_0,0.02576652
27643,023_1581_21328_0,0.0014667215
27644,020_686_27590_0,0.0073984675
27645,021_2724_5442_0,0.03832553
27646,031_47_16645_0,0.015961764
27647,022_170_19237_0,2.3108449e-05
27648,021_2536_10195_0,0.065069295
27649,032_397_3125_0,0.11269581
27650,031_175_15467_0,0.009275012
27651,021_2163_21658_0,0.00086854526
27652,020_607_13015_0,0.00483938
27653,019_760_19212_0,0.010817928
27654,023_1258_18597_0,0.008757189
27655,020_908_7782_0,0.058562882
27656,020_2875_13189_0,0.0022058191
27657,020_4192_10495_0,0.008091844
27658,029_15_2990_0,0.0011283848
27659,033_18_2711_0,0.054274015
27660,020_2882_25824_0,0.016236145
27661,020_2194_17235_0,0.0059071276
27662,020_1830_8517_0,0.10020021
27663,023_1338_20934_0,0.007471937
27664,022_1367_1025_0,0.058613233
27665,019_1533_27531_0,0.0007866706
27666,021_2362_7740_0,0.013359095
27667,021_1608_11199_0,0.023069153
27668,021_2710_14397_0,0.013683331
27669,021_1299_11569_0,0.054802176
27670,020_1936_13018_0,0.014975012
27671,018_623_8025_0,0.0061820266
27672,018_22_13218_0,0.041507646
27673,018_1270_9847_0,0.0043688384
27674,018_613_5022_0,0.18701133
27675,020_1179_9234_0,0.026190154
27676,023_382_27842_0,0.010635447
27677,018_867_2502_0,0.025576299
27678,019_1391_25290_0,0.007997518
27679,004_44_1663_0,0.14214714
27680,021_1739_7199_0,0.0007646545
27681,019_40_17856_0,0.0032074496
27682,020_3173_5685_0,0.0088841105
27683,025_51_18286_0,0.001855663
27684,009_35_7463_0,0.025689939
27685,013_15_6737_0,0.009501964
27686,020_3067_13494_0,0.045956045
27687,008_52_11959_0,0.025344571
27688,021_801_15897_0,0.0048932265
27689,019_913_18136_0,0.0024058735
27690,021_2182_16500_0,0.13667302
27691,018_1334_5841_0,0.004854256
27692,018_1604_380_0,0.0011285653
27693,019_903_18723_0,0.015328427
27694,023_909_15166_0,0.005907662
27695,021_396_25661_0,0.013050747
27696,032_368_4035_0,0.02927989
27697,020_4707_1718_0,0.6830146
27698,019_1348_13997_0,0.0010773097
27699,014_44_28903_0,0.00056643045
27700,020_1806_25267_0,0.055144396
27701,020_4321_8797_0,0.012332435
27702,011_18_3804_0,0.0058235116
27703,020_1784_27093_0,0.011524498
27704,020_674_23513_0,0.010704068
27705,021_1509_16062_0,0.005164006
27706,032_659_1448_0,0.13415563
27707,020_3349_11343_0,0.010502592
27708,021_1666_11214_0,0.006264506
27709,020_1201_17892_0,0.0016188758
27710,021_1569_20024_0,0.019304326
27711,020_2436_999_0,0.012845512
27712,022_502_14814_0,0.21663386
27713,032_280_5591_0,0.003933096
27714,020_796_9323_0,0.37940547
27715,021_2788_23092_0,0.011601332
27716,021_935_461_0,0.023626795
27717,019_1676_23528_0,0.0036269682
27718,021_526_4407_0,0.017920785
27719,020_376_17120_0,0.059932478
27720,031_107_8749_0,0.0040569804
27721,032_475_9563_0,0.0024856678
27722,020_1517_20866_0,0.012188179
27723,019_1095_12999_0,0.015932066
27724,020_1261_26420_0,0.01655893
27725,021_2821_11545_0,0.011876579
27726,031_129_677_0,0.013334855
27727,020_763_7255_0,0.03254062
27728,023_1404_24208_0,0.01939482
27729,022_526_23236_0,0.003265507
27730,021_2274_22267_0,0.0024683059
27731,021_853_21144_0,0.2394074
27732,023_829_22985_0,0.00077086996
27733,019_2038_26544_0,0.03247396
27734,018_990_18773_0,0.006127266
27735,019_1799_25502_0,0.0030054657
27736,020_3702_25830_0,0.0034773168
27737,018_804_18553_0,0.069789834
27738,033_88_1909_0,0.03622948
27739,020_3781_17649_0,0.04212727
27740,020_723_16869_0,0.00300236
27741,020_514_18907_0,0.0024550406
27742,018_1358_21555_0,0.0042070216
27743,029_107_21860_0,0.01272562
27744,020_3849_24536_0,0.005367609
27745,023_108_11288_0,0.010164927
27746,019_1711_28053_0,0.009671723
27747,020_3433_16482_0,0.0024920176
27748,020_744_13785_0,0.0037492465
27749,019_627_28349_0,0.018389497
27750,020_4442_17187_0,0.020765873
27751,021_1634_4286_0,0.020554382
27752,023_1459_23816_0,0.008428593
27753,021_2104_19715_0,0.019134684
27754,021_1142_19239_0,0.0072610863
27755,023_74_4465_0,0.51865304
27756,020_272_17722_0,0.002041883
27757,018_584_9344_0,0.012033798
27758,015_34_10696_0,0.030631673
27759,022_1012_16850_0,0.00047809785
27760,011_17_5559_0,0.0037797487
27761,018_933_16730_0,0.005990753
27762,022_1272_3451_0,0.3892269
27763,019_2239_12143_0,0.24901398
27764,022_271_27811_0,0.0005284729
27765,021_746_27498_0,0.018817002
27766,010_17_10874_0,0.0045289225
27767,019_1090_17802_0,0.0055561177
27768,030_33_19479_0,0.00190387
27769,018_271_5250_0,0.0063385405
27770,020_435_15604_0,0.009616116
27771,018_1471_7910_0,0.03530474
27772,019_989_6251_0,0.01699353
27773,023_627_12198_0,0.08224534
27774,018_514_22434_0,0.04811722
27775,020_3585_8602_0,0.007943072
27776,020_616_16384_0,0.027641734
27777,019_1437_12353_0,0.005886658
27778,018_1136_26634_0,0.00056413887
27779,018_933_21544_0,0.00491231
27780,006_39_224_0,0.39468953
27781,020_3518_18761_0,0.0017232914
27782,020_2563_16073_0,0.0015273716
27783,020_4236_9140_0,0.013489746
27784,032_710_4728_0,0.022165814
27785,021_2366_16319_0,0.00043438742
27786,020_1571_3583_0,0.15438011
27787,018_1186_23796_0,0.015429028
27788,020_4129_17471_0,0.0032098484
27789,021_3104_10807_0,0.00041237744
27790,019_1481_8304_0,0.11693595
27791,018_1237_5653_0,0.011681433
27792,020_2349_26345_0,0.009465529
27793,021_836_16686_0,0.015884751
27794,023_686_13555_0,0.00011531013
27795,025_76_15699_0,0.23846187
27796,018_1228_7860_0,0.0094380425
27797,021_1536_17525_0,0.016875297
27798,019_2099_16211_0,0.019783448
27799,020_2679_12789_0,0.0086579705
27800,021_2075_17467_0,0.0018015836
27801,019_1783_15692_0,0.011312463
27802,022_986_19515_0,0.0056296648
27803,018_1032_15257_0,0.05117173
27804,022_578_1101_0,0.66775954
27805,019_917_19420_0,0.0066395113
27806,021_1221_17214_0,0.037617195
27807,023_1314_26411_0,0.0021699076
27808,018_448_27512_0,0.009323934
27809,031_262_5189_0,0.002550334
27810,023_1188_28781_0,0.0038458817
27811,018_597_7517_0,0.008583846
27812,021_2360_23137_0,0.0022955625
27813,022_1593_11473_0,0.0034078734
27814,039_7_8834_0,0.18773898
27815,029_114_10114_0,0.019123621
27816,021_156_24604_0,0.010462483
27817,022_288_340_0,0.020646818
27818,021_977_2042_0,0.41664907
27819,019_1338_27346_0,0.0089501785
27820,018_684_21469_0,0.010185607
27821,021_2419_7211_0,0.0013753651
27822,032_73_24046_0,2.772133e-06
27823,023_168_12102_0,0.019503368
27824,023_1199_20553_0,0.041930005
27825,018_1516_2301_0,0.0113428505
27826,031_150_5031_0,0.023248278
27827,025_59_22252_0,0.002671001
27828,020_2961_3620_0,0.13754117
27829,021_2142_19955_0,0.0048398115
27830,021_2330_5516_0,0.0025784113
27831,021_3153_17691_0,0.031012872
27832,031_76_25197_0,1.4688386e-07
27833,023_535_14739_0,0.09067462
27834,019_300_16512_0,0.0025895282
27835,028_42_4259_0,0.037853092
27836,020_2343_7202_0,0.0396212
27837,023_1596_17982_0,0.008438909
27838,006_40_9851_0,0.92257214
27839,019_305_24562_0,0.0018962657
27840,032_523_6581_0,0.006369456
27841,018_1025_14622_0,0.0108874515
27842,021_948_10396_0,0.008831899
27843,023_535_6605_0,0.008274731
27844,019_517_21917_0,0.023418736
27845,012_48_20859_0,0.0030613902
27846,018_762_27998_0,0.015484054
27847,020_2674_25266_0,0.0015156766
27848,020_321_10144_0,0.0007826616
27849,018_1496_22397_0,0.0004156641
27850,018_91_27870_0,0.03126964
27851,021_2244_18593_0,0.011060977
27852,022_508_17434_0,0.013587422
27853,018_398_1960_0,0.038834542
27854,020_1496_14299_0,0.057012998
27855,018_533_4746_0,0.008502414
27856,019_565_16841_0,0.0073609883
27857,023_1690_22719_0,0.008956779
27858,021_45_5874_0,0.113304295
27859,021_66_4029_0,0.17675968
27860,022_1297_14867_0,0.004308305
27861,019_621_25444_0,0.006138904
27862,021_1993_27858_0,0.00729006
27863,034_48_17789_0,0.0054279594
27864,020_2847_20290_0,0.0014414979
27865,019_1621_3894_0,0.0035699238
27866,019_763_25858_0,0.0020739746
27867,031_20_2360_0,0.62885547
27868,022_647_5817_0,0.22019468
27869,030_81_8858_0,0.00086802564
27870,032_508_17365_0,0.0038510624
27871,020_831_2201_0,0.0051024854
27872,020_3506_13361_0,0.035052013
27873,023_1423_18781_0,0.0324794
27874,021_747_8891_0,0.0021825708
27875,019_983_25902_0,0.008434389
27876,018_168_18199_0,0.008125211
27877,031_187_810_0,0.2860618
27878,020_1792_7485_0,0.06222922
27879,018_1542_19002_0,0.008890546
27880,002_14_9957_0,0.009530765
27881,021_2034_15831_0,0.0005575962
27882,032_193_26858_0,4.7860405e-05
27883,021_435_8870_0,0.010001468
27884,020_3416_19374_0,0.004372266
27885,018_1306_25174_0,0.003220503
27886,018_1093_8238_0,0.03261185
27887,019_2123_13681_0,0.008838595
27888,023_1521_12740_0,0.011612414
27889,020_4335_7251_0,0.06735135
27890,021_341_12081_0,0.0018989833
27891,022_747_5939_0,0.52193564
27892,027_24_10173_0,0.0071062185
27893,020_1004_19154_0,0.008901215
27894,021_43_5727_0,0.030143784
27895,021_3149_1772_0,0.64737236
27896,018_853_15804_0,0.014151421
27897,020_2209_9296_0,0.0066164765
27898,019_1821_20871_0,0.002099665
27899,020_2929_23665_0,0.0013113412
27900,023_1550_20695_0,0.0005560327
27901,019_2083_18122_0,0.0038657314
27902,021_340_424_0,0.47544187
27903,038_47_22954_0,0.0015506714
27904,003_28_15489_0,0.53674084
27905,019_726_18312_0,0.002392787
27906,018_1103_14694_0,0.0038524969
27907,020_4879_11125_0,0.0042776195
27908,019_1366_19401_0,0.019224646
27909,022_1329_8789_0,0.2655466
27910,018_987_28_0,0.638107
27911,021_524_12814_0,0.003086028
27912,020_2101_4141_0,0.0065098335
27913,020_1917_23536_0,0.011399967
27914,021_2631_6927_0,0.00060053094
27915,021_1667_16929_0,0.026517833
27916,018_409_4488_0,0.014682428
27917,021_2248_18233_0,0.0006822326
27918,019_916_9443_0,0.001242892
27919,020_4445_24958_0,0.0104163615
27920,021_1751_26644_0,0.055102363
27921,031_459_22254_0,0.01538676
27922,020_2925_13868_0,0.026401514
27923,023_1759_23561_0,0.026154222
27924,023_589_4615_0,0.007903163
27925,023_1726_13965_0,0.010738789
27926,020_3139_26026_0,0.0048083444
27927,020_4615_9343_0,0.015362499
27928,020_2530_25166_0,0.0023054958
27929,022_528_1347_0,0.2872977
27930,020_4558_19225_0,0.01433164
27931,031_129_21662_0,0.034037303
27932,032_245_10315_0,0.0029563818
27933,021_2137_9435_0,0.0064997566
27934,018_187_10226_0,0.09563105
27935,032_508_3015_0,0.0030712853
27936,022_1734_21933_0,0.008651823
27937,023_227_2499_0,0.282985
27938,013_41_2317_0,0.009127185
27939,022_723_5301_0,0.04612262
27940,032_697_4338_0,0.0016591335
27941,020_2172_5373_0,0.029668229
27942,019_1760_25038_0,0.310762
27943,021_2304_10353_0,0.0024336851
27944,019_1682_14215_0,0.012126864
27945,022_1314_20911_0,0.033407483
27946,034_73_1187_0,0.20345025
27947,021_890_2144_0,0.098029874
27948,021_1825_16570_0,0.00014315308
27949,021_685_15217_0,0.0052782283
27950,019_214_8909_0,0.0056366893
27951,020_4840_5064_0,0.0050566406
27952,020_3575_21970_0,0.0045813583
27953,019_2180_26824_0,0.051342454
27954,020_710_9097_0,0.020998454
27955,029_139_21154_0,0.0013636209
27956,023_1255_21230_0,0.035872974
27957,021_266_7605_0,0.011779119
27958,022_83_24179_0,0.029873498
27959,031_47_20636_0,0.013313993
27960,023_172_2129_0,0.071462564
27961,021_2135_14132_0,0.002654165
27962,017_3_22124_0,0.0028620008
27963,020_2708_15715_0,0.0025944726
27964,020_3943_27967_0,0.030843297
27965,020_970_21431_0,0.022076631
27966,021_1531_15982_0,0.021309234
27967,021_192_16016_0,0.034081843
27968,023_172_3874_0,0.09014695
27969,018_1243_21883_0,0.000120605466
27970,019_1081_10008_0,0.035331666
27971,021_1539_21580_0,0.0013059176
27972,018_741_17708_0,0.00038218516
27973,023_549_13433_0,0.0012692979
27974,023_52_14633_0,0.003289546
27975,020_3588_12068_0,0.020239595
27976,020_4903_7158_0,0.20349064
27977,019_1458_13329_0,0.010571931
27978,020_3239_17046_0,0.08052151
27979,038_50_2133_0,0.9397654
27980,021_2400_28617_0,0.00043036728
27981,020_1139_9972_0,0.3311585
27982,022_421_7399_0,0.14849296
27983,021_120_15196_0,0.006389314
27984,039_34_17672_0,0.0074863927
27985,021_3107_8997_0,0.00857877
27986,019_1802_19754_0,0.06501656
27987,031_129_28665_0,0.038123246
27988,020_1798_20318_0,0.008827173
27989,020_909_756_0,0.17283753
27990,021_1836_13750_0,0.011716817
27991,020_3197_22951_0,0.004569791
27992,021_1246_9730_0,0.26411864
27993,020_2452_20377_0,0.0028310767
27994,022_1443_8710_0,0.012767131
27995,023_710_8462_0,0.010716532
27996,018_548_4476_0,0.15218781
27997,021_1148_18864_0,0.020235062
27998,020_2015_20341_0,0.011954085
27999,018_1572_24356_0,0.16510583
28000,023_1386_19061_0,0.0027620608
28001,032_776_17742_0,0.00019411078
28002,023_1599_12090_0,0.0017308415
28003,019_2180_27610_0,0.00448928
28004,020_3828_12303_0,0.016373271
28005,023_1352_16828_0,0.017428432
28006,020_1814_14407_0,0.012125423
28007,018_1327_27239_0,0.01889207
28008,020_897_19461_0,0.0041029663
28009,023_46_19704_0,0.0022544928
28010,017_39_11752_0,0.014377843
28011,021_2054_26221_0,0.0018334917
28012,031_266_2105_0,0.00955633
28013,018_1220_20223_0,0.11271104
28014,019_743_20052_0,0.009977568
28015,020_2635_23874_0,0.041855853
28016,018_58_26784_0,0.027062327
28017,032_136_105_0,0.32096925
28018,020_1340_27075_0,0.18838762
28019,023_415_23601_0,0.0043853796
28020,032_495_4601_0,0.18769765
28021,018_10_9058_0,0.0048139887
28022,019_1178_5845_0,0.0050205356
28023,021_3095_2012_0,0.21748783
28024,022_404_2074_0,0.056521636
28025,020_2958_7006_0,0.012547556
28026,020_2266_6784_0,0.015729444
28027,021_676_6958_0,0.022907466
28028,020_2402_13121_0,0.023964081
28029,020_2897_19476_0,0.009225693
28030,020_3963_12328_0,0.00824227
28031,020_2461_22322_0,0.09258036
28032,018_435_2291_0,0.5761291
28033,019_1987_11492_0,0.00472738
28034,020_4557_27439_0,0.0021078677
28035,021_1826_19397_0,0.005010132
28036,019_88_15753_0,0.0005123643
28037,020_1523_17732_0,0.13449335
28038,031_397_17384_0,0.22047575
28039,020_4029_23726_0,0.1546765
28040,018_145_26223_0,0.0007314379
28041,019_1611_21316_0,0.0062749702
28042,032_575_3519_0,0.24725387
28043,021_3089_18301_0,0.0034699205
28044,020_3810_7367_0,0.020781165
28045,022_1502_27899_0,0.0005919385
28046,038_24_820_0,0.0109175835
28047,032_195_3196_0,5.149306e-05
28048,020_4218_24700_0,0.032934166
28049,021_995_1077_0,0.028352326
28050,003_27_20256_0,0.16197154
28051,010_37_9102_0,0.03812731
28052,021_249_25066_0,0.025671005
28053,021_2387_13414_0,0.0039584665
28054,019_856_9679_0,0.003153321
28055,039_2_532_0,0.19935739
28056,020_2423_24685_0,0.0037692776
28057,036_73_23168_0,0.005192151
28058,018_845_20858_0,0.039787043
28059,021_2706_7912_0,0.18996334
28060,020_3199_24347_0,0.004027964
28061,023_1364_24303_0,0.002729889
28062,023_570_24252_0,0.011677954
28063,032_34_1253_0,0.022535149
28064,021_1806_8407_0,0.020736977
28065,020_547_21062_0,0.008690105
28066,022_1365_13647_0,0.0070626554
28067,020_1561_5379_0,0.21654078
28068,014_7_15558_0,0.33376366
28069,018_1525_2183_0,0.641758
28070,020_3012_25876_0,0.13628025
28071,020_4916_15731_0,0.0007351345
28072,015_21_7226_0,0.0023951123
28073,022_1274_11503_0,0.42907628
28074,018_45_23116_0,0.0168768
28075,019_434_12036_0,0.0067692255
28076,020_4801_20593_0,0.01368339
28077,018_885_27265_0,0.005577375
28078,021_702_3851_0,0.006857555
28079,021_2211_25422_0,0.00493113
28080,018_274_8852_0,0.30321077
28081,020_4470_8093_0,0.0064980513
28082,019_1656_8051_0,0.015109859
28083,019_1743_13436_0,0.0014546646
28084,020_4029_17767_0,0.17478658
28085,018_1011_9984_0,0.017099086
28086,018_303_21078_0,0.48693854
28087,021_3058_23449_0,0.007636014
28088,021_1015_651_0,0.041317794
28089,022_360_16360_0,0.019309495
28090,028_38_14596_0,0.01210326
28091,020_1497_15230_0,0.02709956
28092,020_2678_27268_0,0.0055416017
28093,018_1279_5420_0,0.01947919
28094,027_51_4202_0,0.0011147561
28095,020_1918_6996_0,0.012456321
28096,020_2095_21550_0,0.008027532
28097,032_565_7868_0,0.0055111
28098,028_34_1014_0,0.4649854
28099,018_1422_28833_0,0.013999492
28100,021_1455_15727_0,0.001253575
28101,041_1_10090_0,0.007804604
28102,021_114_16308_0,0.001803624
28103,040_30_14592_0,0.009944893
28104,020_2213_12767_0,0.011139959
28105,021_2160_11674_0,0.008338167
28106,019_1430_7466_0,0.0015444646
28107,020_2115_20480_0,0.0037922284
28108,018_1313_9866_0,0.016967993
28109,028_13_1125_0,0.062633045
28110,018_1437_558_0,0.29019785
28111,025_55_28323_0,0.003967741
28112,020_49_19118_0,0.0013588739
28113,018_1221_24988_0,0.0145595465
28114,020_946_8687_0,0.0053926744
28115,002_64_16081_0,0.0018575257
28116,021_2894_26460_0,0.0029781403
28117,012_25_19487_0,0.01901984
28118,020_4521_7118_0,0.021331575
28119,032_351_23758_0,0.0032608064
